experiment,user,activity,activity_name,group,start,end,num_samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_rms,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_rms,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_rms,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_rms
34,17,3,WALKING_DOWNSTAIRS,Dynamic,14527,15204,677,13.54,1.004013,0.342114,0.447222,1.944445,1.0607,-0.023252,0.128473,-0.486111,0.273611,0.13056,-0.211322,0.15866,-0.947222,0.093056,0.264254,-0.230234,0.479693,-1.641395,0.983188,0.532083,0.02091,0.45631,-2.11115,1.41232,0.456789,0.045398,0.232986,-0.55436,0.74098,0.237368
34,17,2,WALKING_UPSTAIRS,Dynamic,15650,16252,602,12.04,0.930837,0.295375,0.334722,1.680556,0.976578,-0.161776,0.149521,-0.752778,0.223611,0.220291,-0.388444,0.166584,-0.825,-0.0625,0.422657,0.260016,0.429811,-0.640798,1.680796,0.502341,-0.04985,0.433076,-1.485624,0.996627,0.435936,-0.117366,0.356717,-1.290453,0.575741,0.375529
34,17,3,WALKING_DOWNSTAIRS,Dynamic,16581,17185,604,12.08,0.996723,0.390264,0.302778,1.977778,1.070403,-0.04014,0.135641,-0.525,0.315278,0.141455,-0.249648,0.180368,-0.848611,0.048611,0.307988,-0.238749,0.554684,-1.916895,0.952033,0.603884,0.029357,0.507462,-1.68049,1.551598,0.50831,0.055889,0.253911,-0.867429,0.705855,0.25999
34,17,2,WALKING_UPSTAIRS,Dynamic,17557,18172,615,12.3,0.925077,0.310136,0.306944,1.852778,0.97568,-0.168613,0.153125,-0.673611,0.223611,0.227767,-0.409472,0.17366,-1.041667,-0.011111,0.444775,0.247636,0.470279,-0.788016,1.751656,0.531494,-0.045386,0.502731,-1.700954,1.545184,0.504776,-0.118559,0.365788,-1.334435,0.653015,0.384522
34,17,3,WALKING_DOWNSTAIRS,Dynamic,18512,19042,530,10.6,0.980603,0.426659,0.268056,1.986111,1.069401,-0.042524,0.176105,-0.590278,0.420833,0.181166,-0.281604,0.208091,-1.047222,0.059722,0.350147,-0.304347,0.570349,-1.890933,1.067487,0.646471,0.038459,0.647658,-2.564107,2.069612,0.648798,0.0648,0.2708,-0.587041,0.770301,0.278445
34,17,2,WALKING_UPSTAIRS,Dynamic,19326,19924,598,11.96,0.92569,0.317434,0.298611,1.819444,0.978604,-0.173202,0.170325,-0.780556,0.236111,0.242919,-0.414864,0.179441,-0.858333,-0.068056,0.452008,0.265655,0.459346,-1.111164,1.672549,0.530633,-0.044943,0.540916,-2.432771,1.236086,0.542779,-0.123171,0.391522,-1.343904,0.800844,0.410439
35,17,5,STANDING,Static,414,1680,1266,25.32,0.991108,0.010787,0.897222,1.081944,0.991167,-0.291401,0.02001,-0.486111,-0.190278,0.292087,-0.068204,0.027426,-0.261111,-0.008333,0.073511,-0.00342,0.107113,-1.040303,0.503353,0.107167,0.000572,0.063065,-0.365603,0.694554,0.063067,0.008827,0.051748,-0.163712,0.434631,0.052495
35,17,7,STAND_TO_SIT,Transition,1681,1834,153,3.06,0.951489,0.103226,0.711111,1.155556,0.957072,-0.294671,0.219918,-0.676389,0.1,0.367689,-0.102551,0.099046,-0.366667,0.056944,0.142572,0.082002,0.238723,-0.510989,0.693943,0.252414,-0.035801,0.329003,-0.70952,0.606895,0.330945,-0.12081,0.450874,-1.01984,0.58918,0.466778
35,17,4,SITTING,Static,1835,2969,1134,22.68,1.019038,0.005744,0.969444,1.068056,1.019054,0.102527,0.025178,-0.144444,0.156944,0.105573,0.023072,0.020459,-0.075,0.118056,0.030837,0.00895,0.019858,-0.111483,0.157909,0.021782,0.005197,0.050106,-0.174097,0.376598,0.050374,-0.012626,0.074218,-0.613003,0.196699,0.075284
35,17,8,SIT_TO_STAND,Transition,2970,3127,157,3.14,0.919524,0.088888,0.752778,1.033333,0.92381,-0.349213,0.208838,-0.658333,0.1125,0.406894,-0.187712,0.13367,-0.4125,0.011111,0.230442,0.025298,0.095705,-0.179289,0.23274,0.098992,-0.008433,0.319494,-0.61789,0.654848,0.319605,0.136118,0.433766,-0.632551,1.04458,0.454622
35,17,5,STANDING,Static,3128,4409,1281,25.62,0.977844,0.01286,0.8125,1.091667,0.977929,-0.326894,0.023729,-0.540278,-0.2,0.327754,-0.100898,0.030265,-0.295833,-0.029167,0.105339,0.024783,0.134177,-0.178373,1.119411,0.136447,-0.011662,0.07902,-0.970054,0.161574,0.079876,0.001062,0.024735,-0.222355,0.235183,0.024758
35,17,11,STAND_TO_LIE,Transition,4410,4745,335,6.7,0.770423,0.254315,-0.019444,1.055556,0.811312,0.121443,0.323099,-0.584722,0.988889,0.345168,0.156385,0.497495,-0.4625,0.886111,0.521495,-0.038389,0.641982,-1.349401,1.72264,0.643129,0.156015,0.454893,-0.890031,1.020756,0.480904,-0.232946,0.289715,-1.371698,0.39187,0.371751
35,17,6,LAYING,Static,4746,5811,1065,21.3,0.216188,0.015188,0.123611,0.291667,0.216721,0.784652,0.016744,0.673611,0.875,0.78483,0.598005,0.018335,0.491667,0.6625,0.598286,0.010399,0.051408,-0.336587,0.296575,0.05245,-0.003903,0.075803,-0.513127,0.57177,0.075904,0.000434,0.02602,-0.101709,0.32101,0.026024
35,17,10,LIE_TO_SIT,Transition,5812,6082,270,5.4,0.746708,0.300591,0.209722,1.084722,0.804939,0.329892,0.408925,-0.352778,0.952778,0.525403,0.201507,0.274432,-0.223611,0.608333,0.340468,0.292076,0.339537,-0.387289,1.124297,0.447877,-0.093613,0.489239,-1.444696,0.976468,0.498114,0.285488,0.376537,-0.554666,0.846354,0.472529
35,17,4,SITTING,Static,6083,7145,1062,21.24,1.019435,0.00474,0.980556,1.070833,1.019446,-0.108267,0.010423,-0.163889,-0.072222,0.108767,-0.105019,0.012911,-0.134722,-0.048611,0.10581,0.00943,0.021542,-0.081245,0.260534,0.023516,-0.000543,0.016541,-0.11973,0.09896,0.01655,-0.003219,0.015951,-0.169515,0.068417,0.016272
35,17,9,SIT_TO_LIE,Transition,7146,7347,201,4.02,0.670059,0.197041,0.240278,1.018056,0.69843,0.542178,0.288479,-0.081944,0.9125,0.614147,-0.082421,0.395151,-0.645833,0.569444,0.403655,-0.418727,0.444474,-2.131003,0.45204,0.610647,-0.055163,0.525816,-0.867123,1.278236,0.528702,-0.207591,0.335915,-0.955393,0.42333,0.394883
35,17,6,LAYING,Static,7348,8875,1527,30.54,0.192436,0.02662,-0.101389,0.316667,0.194269,0.798741,0.024863,0.493056,0.981945,0.799128,0.588072,0.018292,0.505556,0.726389,0.588357,0.00563,0.091746,-1.077261,0.539394,0.091918,0.004319,0.076386,-0.395535,0.821614,0.076508,-0.001584,0.061529,-0.789543,0.534813,0.06155
35,17,12,LIE_TO_STAND,Transition,8876,9113,237,4.74,0.680737,0.342537,0.188889,1.204167,0.762059,0.447058,0.38525,-0.311111,1.038889,0.590152,0.199402,0.267793,-0.1875,0.594444,0.333877,0.273509,0.362633,-0.785573,1.370171,0.454214,-0.080945,0.424563,-1.18233,0.720821,0.432211,0.28818,0.340069,-0.826501,0.911411,0.445752
35,17,1,WALKING,Dynamic,10091,11142,1051,21.02,0.985705,0.22982,0.581944,1.8125,1.012142,-0.274576,0.178518,-0.822222,0.156944,0.327507,-0.138751,0.123227,-0.456944,0.259722,0.185572,0.005384,0.526408,-0.995099,1.226617,0.526436,3.9e-05,0.405127,-1.085813,1.204932,0.405127,-0.000881,0.312307,-0.742507,0.8546,0.312308
35,17,1,WALKING,Dynamic,11545,12559,1014,20.28,0.986989,0.253748,0.523611,1.815278,1.019086,-0.276401,0.178947,-0.830556,0.177778,0.329271,-0.143642,0.130464,-0.480556,0.302778,0.194046,-0.002879,0.553526,-1.124603,1.252579,0.553533,0.004033,0.429472,-0.948674,1.330464,0.429491,-0.003783,0.328284,-0.727846,0.889725,0.328305
35,17,3,WALKING_DOWNSTAIRS,Dynamic,13292,13886,594,11.88,1.003037,0.369811,0.459722,1.941667,1.069039,-0.229625,0.175846,-0.819444,0.163889,0.289222,-0.072695,0.10065,-0.429167,0.163889,0.124157,-0.258061,0.60241,-1.930334,0.879035,0.655357,0.087305,0.339039,-1.091616,1.329548,0.3501,0.007287,0.261155,-0.792292,0.750448,0.261256
35,17,2,WALKING_UPSTAIRS,Dynamic,14099,14736,637,12.74,0.941601,0.278044,0.375,1.702778,0.981795,-0.369427,0.179513,-0.911111,0.104167,0.410732,-0.196625,0.113939,-0.502778,0.108333,0.227252,0.235288,0.425065,-0.623083,1.609019,0.48584,-0.093153,0.326475,-1.153008,0.757167,0.339505,-0.061244,0.359868,-1.105361,0.684169,0.365043
35,17,3,WALKING_DOWNSTAIRS,Dynamic,15049,15585,536,10.72,1.004151,0.402901,0.338889,1.959722,1.081965,-0.237816,0.191687,-0.816667,0.197222,0.305451,-0.082302,0.111618,-0.4875,0.181944,0.13868,-0.270315,0.655416,-2.613587,1.321302,0.708971,0.097033,0.390283,-1.086118,1.366811,0.402165,-0.005206,0.294696,-0.806342,0.755335,0.294742
35,17,2,WALKING_UPSTAIRS,Dynamic,15877,16503,626,12.52,0.946585,0.309774,0.334722,1.733333,0.995984,-0.357359,0.183316,-0.866667,0.029167,0.401635,-0.201247,0.111515,-0.518056,0.118056,0.230078,0.288168,0.487608,-0.652404,2.368019,0.566394,-0.10578,0.325728,-1.181108,0.931875,0.342474,-0.064567,0.383003,-1.100779,0.815505,0.388407
35,17,3,WALKING_DOWNSTAIRS,Dynamic,16811,17400,589,11.78,1.004992,0.398497,0.386111,1.977778,1.081114,-0.231249,0.181271,-0.847222,0.145833,0.293829,-0.076137,0.118134,-0.565278,0.144444,0.140543,-0.24537,0.63204,-2.294715,0.944398,0.677998,0.095261,0.388038,-1.474629,1.355815,0.39956,-0.006433,0.292606,-0.839634,0.771217,0.292676
35,17,2,WALKING_UPSTAIRS,Dynamic,17666,18303,637,12.74,0.944109,0.324077,0.255556,1.773611,0.998182,-0.36257,0.188224,-0.943056,0.061111,0.408516,-0.208828,0.116514,-0.516667,0.101389,0.239133,0.290882,0.525463,-0.523512,2.921463,0.600603,-0.114519,0.340029,-1.354594,0.866512,0.358796,-0.064488,0.386361,-1.153008,0.862236,0.391706
36,18,5,STANDING,Static,704,2198,1494,29.88,1.018294,0.005904,0.983333,1.065278,1.018311,-0.143644,0.016166,-0.229167,-0.0875,0.144551,0.080311,0.015944,-0.022222,0.147222,0.081878,-0.004386,0.088391,-0.594677,0.252593,0.0885,-3.8e-05,0.021309,-0.094684,0.131031,0.021309,0.001393,0.026885,-0.122784,0.186008,0.026921
36,18,7,STAND_TO_SIT,Transition,2199,2505,306,6.12,0.94449,0.067974,0.680556,1.098611,0.946933,0.07495,0.300313,-0.469444,0.483333,0.309525,0.219862,0.116164,-0.080556,0.556944,0.248663,0.075085,0.190593,-0.662178,0.608422,0.204849,0.030837,0.262475,-0.543975,1.087035,0.26428,-0.085117,0.320142,-0.804815,0.710742,0.331264
36,18,4,SITTING,Static,2506,3549,1043,20.86,0.902278,0.005164,0.870833,0.940278,0.902293,0.389503,0.008042,0.338889,0.405556,0.389586,0.252009,0.012868,0.225,0.311111,0.252338,0.007522,0.010745,-0.049175,0.078802,0.013116,-0.001033,0.022583,-0.1799,0.082772,0.022607,-0.001262,0.0141,-0.123395,0.080329,0.014156
36,18,8,SIT_TO_STAND,Transition,3550,3731,181,3.62,0.955886,0.055955,0.861111,1.111111,0.957522,-0.155318,0.303661,-0.5375,0.4125,0.341077,0.135275,0.128969,-0.108333,0.322222,0.186901,-0.033493,0.220279,-0.481973,0.624304,0.22281,-0.056627,0.158748,-0.410807,0.274889,0.168545,0.167171,0.448277,-0.489914,1.337795,0.478433
36,18,5,STANDING,Static,3732,5183,1451,29.02,1.011681,0.008913,0.911111,1.072222,1.01172,-0.207047,0.019496,-0.3375,-0.123611,0.207963,0.046925,0.021061,-0.086111,0.159722,0.051435,-0.002498,0.076445,-0.345444,0.397368,0.076486,0.001786,0.034039,-0.184787,0.270002,0.034086,0.001077,0.028231,-0.147219,0.218995,0.028251
36,18,11,STAND_TO_LIE,Transition,5184,5480,296,5.92,0.613612,0.355432,-0.115278,1.369444,0.70912,0.43795,0.461278,-0.591667,1.034722,0.636064,0.309295,0.217002,-0.183333,0.765278,0.377827,0.135969,0.43119,-0.761444,1.389718,0.45212,0.022673,0.516577,-1.642006,1.707674,0.517074,-0.31574,0.373227,-1.062906,0.591318,0.488866
36,18,6,LAYING,Static,5481,6648,1167,23.34,0.151297,0.006658,0.101389,0.204167,0.151444,0.935474,0.00629,0.880556,0.983333,0.935496,0.361296,0.006835,0.334722,0.406944,0.36136,0.007938,0.012993,-0.101098,0.12706,0.015226,0.000195,0.016481,-0.138361,0.083689,0.016482,0.000308,0.011519,-0.043982,0.088881,0.011523
36,18,10,LIE_TO_SIT,Transition,6649,6893,244,4.88,0.696596,0.303838,0.061111,1.077778,0.759976,0.427789,0.359057,-0.033333,0.986111,0.558503,0.357127,0.131763,0.183333,0.661111,0.380659,0.16617,0.284332,-0.601702,0.908051,0.329329,0.084809,0.365762,-0.853379,0.741285,0.375466,0.360499,0.327567,-0.138361,0.94623,0.487093
36,18,4,SITTING,Static,6894,8115,1221,24.42,1.001266,0.013584,0.830556,1.0625,1.001358,0.089359,0.026611,-0.129167,0.119444,0.093237,0.19736,0.027547,0.147222,0.397222,0.199273,0.006886,0.054594,-0.403477,0.410196,0.055026,-0.003147,0.055824,-0.412029,0.302684,0.055913,-0.002048,0.036812,-0.132558,0.295964,0.036869
36,18,9,SIT_TO_LIE,Transition,8116,8366,250,5.0,0.601428,0.341291,0.0125,1.086111,0.691516,0.620956,0.318379,0.029167,1.086111,0.697819,0.234556,0.140088,-0.102778,0.416667,0.273205,-0.203564,0.41936,-1.758986,0.588263,0.466155,-0.083598,0.355369,-1.04458,0.836275,0.36507,-0.304722,0.26702,-0.846048,0.192728,0.40516
36,18,6,LAYING,Static,8367,9677,1310,26.2,0.218489,0.015061,0.019444,0.301389,0.219008,0.934419,0.018499,0.673611,1.076389,0.934602,0.322289,0.010003,0.229167,0.413889,0.322444,0.007003,0.029923,-0.298713,0.240681,0.030731,-0.000969,0.038191,-0.372322,0.254425,0.038204,0.003811,0.032664,-0.114537,0.364687,0.032885
36,18,12,LIE_TO_STAND,Transition,9678,9883,205,4.1,0.69914,0.342125,0.134722,1.165278,0.778361,0.447771,0.43889,-0.375,1.059722,0.626995,0.173306,0.140198,-0.202778,0.406944,0.222914,0.13448,0.3426,-0.746477,0.840856,0.368049,0.08583,0.240929,-0.623999,0.629802,0.255761,0.45758,0.382368,-0.495717,1.076039,0.596309
36,18,1,WALKING,Dynamic,11529,12516,987,19.74,1.00394,0.207122,0.575,1.618056,1.025083,-0.223777,0.145236,-0.631944,0.101389,0.266776,0.086657,0.086249,-0.144444,0.341667,0.122263,-0.001671,0.312391,-0.786794,0.872926,0.312396,6.3e-05,0.379503,-0.858266,0.962724,0.379503,-0.006059,0.218651,-0.680504,0.4554,0.218735
36,18,1,WALKING,Dynamic,13026,14054,1028,20.56,1.00401,0.201072,0.608333,1.619445,1.023946,-0.224899,0.149038,-0.6625,0.155556,0.269799,0.091636,0.086827,-0.140278,0.388889,0.126238,0.004633,0.312019,-0.745866,0.810313,0.312053,0.000714,0.384404,-0.776715,0.99174,0.384405,-0.000951,0.213161,-0.69883,0.414777,0.213163
36,18,3,WALKING_DOWNSTAIRS,Dynamic,15158,15876,718,14.36,1.010181,0.247864,0.634722,1.911111,1.040145,-0.186295,0.136873,-0.877778,0.2625,0.231171,0.092429,0.10519,-0.640278,0.383333,0.140029,-0.208525,0.437723,-1.744631,1.936443,0.484854,0.042664,0.333941,-1.726611,1.804191,0.336655,-0.03,0.279037,-1.062906,1.269378,0.280645
36,18,2,WALKING_UPSTAIRS,Dynamic,16345,17063,718,14.36,0.981674,0.20332,0.647222,1.619445,1.002508,-0.296056,0.129762,-0.661111,0.002778,0.323245,0.077393,0.121345,-0.206944,0.3875,0.143925,0.223117,0.389933,-0.576657,1.858252,0.449254,-0.076832,0.42617,-1.041525,0.836275,0.433041,0.013893,0.215949,-0.542143,0.749532,0.216396
36,18,3,WALKING_DOWNSTAIRS,Dynamic,17459,18139,680,13.6,1.011422,0.224302,0.644444,1.784722,1.035995,-0.196685,0.127185,-0.608333,0.0875,0.234225,0.10133,0.088457,-0.168056,0.309722,0.134508,-0.21744,0.518122,-2.709798,0.640492,0.561899,0.06418,0.294741,-0.690278,0.898583,0.301648,-0.031676,0.263973,-0.888198,0.466396,0.265867
36,18,2,WALKING_UPSTAIRS,Dynamic,18546,19239,693,13.86,0.980257,0.206035,0.659722,1.580556,1.001676,-0.307512,0.133253,-0.747222,-0.05,0.335141,0.074834,0.115163,-0.156944,0.361111,0.137341,0.225414,0.442302,-0.459676,1.943773,0.49643,-0.091488,0.449012,-1.288009,0.928515,0.458238,0.008484,0.220792,-0.558636,0.717156,0.220955
36,18,3,WALKING_DOWNSTAIRS,Dynamic,19653,20333,680,13.6,1.011994,0.231596,0.618056,1.9625,1.038156,-0.198521,0.139161,-0.795833,0.133333,0.242439,0.095543,0.095945,-0.247222,0.404167,0.135403,-0.210184,0.512896,-2.097711,0.879035,0.554292,0.064095,0.292783,-0.899194,1.129795,0.299716,-0.026404,0.257831,-0.859793,0.702495,0.259179
36,18,2,WALKING_UPSTAIRS,Dynamic,20688,21413,725,14.5,0.982757,0.213548,0.661111,1.688889,1.005691,-0.292661,0.12955,-0.620833,0.029167,0.320052,0.082197,0.117986,-0.168056,0.398611,0.143795,0.219409,0.40206,-0.49083,1.732719,0.458031,-0.083841,0.42791,-1.229061,0.903775,0.436046,0.014355,0.240406,-0.613614,0.704328,0.240834
37,18,5,STANDING,Static,827,2132,1305,26.1,0.999978,0.007343,0.936111,1.043056,1.000005,-0.190358,0.013232,-0.259722,-0.145833,0.190817,-0.18002,0.017426,-0.326389,-0.144444,0.180862,-0.001476,0.08697,-0.729679,0.337198,0.086983,0.002811,0.033491,-0.211665,0.246179,0.033609,0.002998,0.031627,-0.09896,0.284663,0.031769
37,18,7,STAND_TO_SIT,Transition,2133,2359,226,4.52,0.956127,0.069359,0.751389,1.131944,0.958639,-0.13616,0.250067,-0.469444,0.245833,0.284733,-0.054529,0.252071,-0.425,0.361111,0.257902,0.059528,0.149714,-0.290772,0.481973,0.161115,0.065659,0.315194,-0.455705,0.905913,0.32196,-0.093075,0.296819,-0.748004,0.708604,0.31107
37,18,4,SITTING,Static,2360,3318,958,19.16,0.983013,0.006174,0.963889,1.045833,0.983032,0.18439,0.018138,0.045833,0.201389,0.18528,0.213977,0.009111,0.163889,0.255556,0.214171,0.008335,0.010809,-0.035736,0.084605,0.013649,0.003721,0.022742,-0.073304,0.216246,0.023045,-0.008021,0.02786,-0.22266,0.062003,0.028991
37,18,8,SIT_TO_STAND,Transition,3319,3494,175,3.5,0.960325,0.082261,0.755556,1.173611,0.963842,-0.192262,0.179252,-0.473611,0.197222,0.262861,-0.183294,0.212487,-0.465278,0.269444,0.28062,-0.039162,0.189481,-0.470672,0.536951,0.193486,-0.121122,0.440053,-1.611768,0.718683,0.456418,0.12119,0.3685,-0.407142,1.210429,0.387917
37,18,5,STANDING,Static,3495,4683,1188,23.76,0.984649,0.021123,0.726389,1.068056,0.984875,-0.218072,0.031794,-0.548611,-0.094444,0.220377,-0.228264,0.038059,-0.555556,-0.051389,0.231415,0.032463,0.257637,-0.32834,2.523484,0.259674,-0.013072,0.104131,-0.99571,0.385456,0.104948,-0.0106,0.104526,-1.168585,0.321926,0.105062
37,18,11,STAND_TO_LIE,Transition,4684,4927,243,4.86,0.711763,0.300937,0.094444,1.236111,0.772767,0.276057,0.275053,-0.545833,0.694444,0.389695,0.374354,0.395838,-0.665278,0.873611,0.54482,-0.11849,0.626061,-1.274265,2.761111,0.637176,0.24341,0.423839,-1.123076,1.254412,0.488761,-0.310328,0.319681,-1.430341,0.336892,0.445533
37,18,6,LAYING,Static,4928,6122,1194,23.88,0.154838,0.015312,0.081944,0.273611,0.155593,0.542327,0.009875,0.486111,0.618056,0.542417,0.835835,0.010304,0.752778,0.8875,0.835899,0.00842,0.025531,-0.217163,0.193644,0.026883,4.1e-05,0.040602,-0.28222,0.38454,0.040602,-0.001693,0.013557,-0.129503,0.06689,0.013663
37,18,10,LIE_TO_SIT,Transition,6123,6287,164,3.28,0.748188,0.323276,0.131944,1.051389,0.815041,0.254057,0.325848,-0.294444,0.647222,0.413185,0.358316,0.279225,-0.011111,0.861111,0.454265,0.398882,0.370175,-0.481973,1.223258,0.544184,-0.199343,0.283011,-0.831082,0.58918,0.346169,0.423585,0.427857,-0.40592,1.049466,0.602068
37,18,4,SITTING,Static,6288,7356,1068,21.36,1.025904,0.005679,0.993056,1.084722,1.02592,-0.059583,0.021643,-0.184722,0.1375,0.063392,-0.047356,0.013908,-0.090278,0.048611,0.049356,0.006119,0.040089,-0.397062,0.288328,0.040553,-0.002637,0.041916,-0.306043,0.288023,0.041999,-0.0034,0.050248,-0.333838,0.292299,0.050363
37,18,9,SIT_TO_LIE,Transition,7357,7555,198,3.96,0.661637,0.338895,0.025,1.036111,0.74338,0.391063,0.217999,-0.048611,0.7125,0.447721,0.425912,0.324017,-0.104167,0.938889,0.535152,-0.354394,0.601503,-1.67652,0.784351,0.698141,0.207213,0.292404,-0.285885,1.0907,0.358381,-0.292179,0.257559,-0.807564,0.214719,0.389494
37,18,6,LAYING,Static,7556,8787,1231,24.62,0.189648,0.015627,0.125,0.334722,0.190291,0.548725,0.013782,0.472222,0.670833,0.548898,0.825079,0.011272,0.743056,0.868056,0.825156,0.007647,0.033922,-0.261145,0.295353,0.034773,-0.001361,0.050491,-0.333532,0.3036,0.050509,-0.001124,0.015401,-0.112094,0.119424,0.015442
37,18,12,LIE_TO_STAND,Transition,8788,8979,191,3.82,0.782664,0.302385,0.218056,1.277778,0.839047,0.254676,0.324078,-0.355556,0.709722,0.412173,0.248022,0.344325,-0.426389,0.841667,0.424352,0.267572,0.407374,-0.603535,1.096809,0.487389,-0.202519,0.387804,-1.10475,1.393384,0.4375,0.406684,0.37042,-0.90011,1.049161,0.550094
37,18,1,WALKING,Dynamic,9977,10989,1012,20.24,0.974263,0.203568,0.558333,1.65,0.995303,-0.246141,0.128345,-0.647222,0.0875,0.277593,-0.231457,0.127968,-0.618056,0.018056,0.264477,0.009274,0.22336,-0.599259,0.560469,0.223552,0.003725,0.398074,-0.855517,1.240362,0.398091,-0.003333,0.264866,-0.732122,0.558025,0.264887
37,18,1,WALKING,Dynamic,11351,12297,946,18.92,0.97297,0.21707,0.548611,1.65,0.99689,-0.249775,0.130385,-0.593056,0.054167,0.281759,-0.229936,0.136515,-0.652778,0.020833,0.267408,0.003101,0.227241,-0.557109,0.567799,0.227262,0.009398,0.42429,-0.816421,1.185995,0.424394,-0.005023,0.268216,-0.709215,0.516487,0.268264
37,18,3,WALKING_DOWNSTAIRS,Dynamic,13290,13934,644,12.88,0.990299,0.250025,0.576389,1.886111,1.021374,-0.224023,0.136301,-0.663889,0.079167,0.262229,-0.20162,0.131367,-0.747222,0.009722,0.24064,-0.236927,0.499658,-2.023186,1.000597,0.552985,0.076696,0.333695,-0.820392,1.601689,0.342396,0.046753,0.278476,-0.923323,0.858877,0.282374
37,18,2,WALKING_UPSTAIRS,Dynamic,14237,14914,677,13.54,0.929598,0.196253,0.618056,1.518056,0.950088,-0.30941,0.142097,-0.768056,-0.002778,0.34048,-0.312516,0.132448,-0.806944,-0.090278,0.339424,0.221024,0.389725,-0.352164,1.533577,0.448037,-0.05764,0.331592,-0.985326,0.769385,0.336564,-0.082217,0.334981,-1.2425,0.522595,0.344923
37,18,3,WALKING_DOWNSTAIRS,Dynamic,15269,15933,664,13.28,0.985446,0.210423,0.636111,1.841667,1.007661,-0.217321,0.121121,-0.644444,0.029167,0.248795,-0.214974,0.128545,-0.801389,0.041667,0.250475,-0.223665,0.481385,-2.356413,0.669508,0.530808,0.074975,0.313572,-0.82986,1.306946,0.322411,0.043416,0.252221,-0.55436,0.952644,0.255931
37,18,2,WALKING_UPSTAIRS,Dynamic,16236,16939,703,14.06,0.938486,0.193453,0.620833,1.591667,0.958217,-0.301014,0.140313,-0.755556,0.015278,0.33211,-0.297171,0.132128,-0.780556,-0.041667,0.32522,0.210653,0.415516,-0.496023,1.702481,0.465863,-0.067052,0.337925,-1.012204,0.806953,0.344513,-0.082784,0.347717,-1.099863,0.620028,0.357435
37,18,3,WALKING_DOWNSTAIRS,Dynamic,17265,17943,678,13.56,0.988778,0.244538,0.651389,1.791667,1.018568,-0.230529,0.136578,-0.776389,0.040278,0.26795,-0.204152,0.126471,-0.772222,0.036111,0.240152,-0.204142,0.519578,-2.293188,0.572381,0.558243,0.075937,0.332539,-0.798706,1.688126,0.3411,0.045732,0.242523,-0.653626,0.714712,0.246797
37,18,2,WALKING_UPSTAIRS,Dynamic,18280,19003,723,14.46,0.938714,0.203443,0.65,1.558333,0.960507,-0.304082,0.137694,-0.704167,0.002778,0.333805,-0.293736,0.131861,-0.756944,-0.029167,0.321975,0.209413,0.38702,-0.434631,1.466382,0.440044,-0.074968,0.321957,-0.861015,0.748004,0.33057,-0.08448,0.343458,-1.134377,0.658818,0.353696
38,19,5,STANDING,Static,1417,2797,1380,27.6,1.000239,0.005893,0.959722,1.040278,1.000256,-0.238396,0.015099,-0.288889,-0.186111,0.238873,0.109424,0.015249,0.055556,0.156944,0.110482,0.010012,0.046166,-0.269392,0.401949,0.047239,0.001318,0.033929,-0.29291,0.332311,0.033955,-0.000594,0.01811,-0.110872,0.124311,0.018119
38,19,7,STAND_TO_SIT,Transition,2798,2976,178,3.56,0.845545,0.21355,0.459722,1.733333,0.872095,0.077302,0.332008,-0.468056,0.580556,0.340888,0.349423,0.262433,-0.059722,0.704167,0.436998,0.041125,0.265773,-0.60384,1.619404,0.268936,0.196534,0.373909,-0.576046,1.000292,0.422414,-0.191402,0.415934,-1.372003,0.627969,0.45786
